Zomato URL,Name of Restaurant,Address,Location,Cuisine,Top Dishes,Price for 2,Ratings,No of Votes
https://www.zomato.com/chennai/zaitoon-adyar,Zaitoon," 1, Vantage Plaza, LB Road, Next To Adyar Depot, Adyar, Chennai",Adyar,"North Indian, Arabian, Chinese","Chicken Grill,Shawarma,Barbeque Chicken,Kerala Parotta,Vegetable Biryani,Faluda,Dragon Chicken",900,4.1,2227
https://www.zomato.com/chennai/azzuri-bay-adyar,Azzuri Bay," 13, 1st Crescent Road, Gandhinagar, Adyar, Chennai",Adyar,"Italian, Mediterranean, Thai, Seafood, Salad, Momos","Pasta,Sea Food,Pizza,Tiramisu,Chicken Biryani,Lamb Chops,Dragon Chicken",1000,4.2,2410
https://www.zomato.com/chennai/j-hind-grand-by-grt-hotels-t-nagar,J.Hind - Grand by GRT Hotels," Grand by GRT Hotels, 120, Sir Thyagaraya Road, T. Nagar, Chennai",Grand by GRT Hotels,"North Indian, Mughlai, South Indian","Chaat,Biryani,Coconut Pudding,Momos,Set Menu,Paneer Tikka,Raita",2500,4.8,980
https://www.zomato.com/chennai/v4-midnight-dhabba-mogappair,V4 Midnight Dhabba," 22, Nolambur Service Road, Opposite KG Signature City, Mogappair West, Chennai",Mogappair,"North Indian, Mughlai","Cream Chicken,Punjabi Chicken,Panneer Butter Masala,Paratha,Dragon Chicken,Tandoori Chicken,Keema Egg",550,4.2,640
https://www.zomato.com/chennai/murugan-idli-shop-t-nagar,Murugan Idli Shop," 77-1/A, G.N. Chetty Road, T. Nagar, Chennai",T. Nagar,South Indian,"Sweet Pongal,Filtered Coffee,Vada,Podi Idli,Onion Uttapam,Rava Dosa,Podi Uttapam",300,4.3,1013
https://www.zomato.com/chennai/little-italy-besant-nagar,Little Italy," E-50, 17th Cross Street, Lane Before Spencers Daily, Besant Nagar, Chennai",Besant Nagar,"Italian, Mexican, Salad","Pasta,Pizza,Nachos,Tiramisu,Minestrone Soup,Panna Cotta,Salsa",1500,4.4,1298
https://www.zomato.com/chennai/10-downing-street-t-nagar,10 Downing Street," Kences Inn Boutique Hotel, 50, North Boag Road, T. Nagar, Chennai",T. Nagar,"Finger Food, North Indian, Chinese, Continental","Cocktails,Beer,Mutton Keema,Mashed Potato,Pasta Alfredo,Chilli Paneer,Spaghetti",1000,4.1,2820
https://www.zomato.com/chennai/jonahs-bistro-besant-nagar,Jonah's Bistro," Old 147E / New 9, 2nd Avenue, Besant Nagar, Chennai",Besant Nagar,"Continental, European, Italian","Pasta,Steak,Waffles,Burgers,Fries,Fish,Chicken Grill",800,4.2,1441
https://www.zomato.com/chennai/the-waterfall-restaurant-vadapalani,The Waterfall Restaurant," 18, L.V Prasad Road, Dhanalakshmi Colony, Vadapalani, Chennai",Vadapalani,"Andhra, Chinese, North Indian, South Indian","Red Velvet Cake,Fish Finger,Biryani,Paneer Tikka Masala,Mutton Bone Soup,Chicken Tikka,Butter Naan",800,4.1,1292
https://www.zomato.com/chennai/eating-circles-alwarpet,Eating Circles," 6, CP Ramaswamy Road, Alwarpet, Chennai",Alwarpet,South Indian,"Rose Milk,Neer Dosa,Thatte Idli,Open Masala Dosa,Filtered Coffee,Rava Idli,Bonda Soup",250,4.6,547
https://www.zomato.com/chennai/pind-velachery,Pind," 2, Sarathy Nagar, 1st Main Road, Vijaya Nagar, Velachery, Chennai",Velachery,"North Indian, Chinese","Lassi,Buttermilk,Paneer Tikka,Naan,Roti,Paratha,Dal Makhani",900,4.2,2958
https://www.zomato.com/chennai/rajdhani-thali-restaurant-velachery,Rajdhani Thali Restaurant," 1st Floor, Phoenix Market City, Velachery Main Road, Velachery, Chennai","Phoenix Market City, Velachery","Rajasthani, Gujarati, North Indian","Thali,Roti,Aamras,Dhokla,Malpua,Jalebi,Kadhi",1200,4.1,1655
https://www.zomato.com/chennai/mamagoto-nungambakkam,Mamagoto," Shop 9, Oyster Building, Khader Nawaz Khan Road, Nungambakkam, Chennai",Nungambakkam,"Japanese, Salad, Vietnamese, Malaysian","Dumplings,Noodle,Rice Bowl,Mocktails,Momos,Laksa,Sushi Platter",2000,4.6,1289
https://www.zomato.com/chennai/burger-king-velachery,Burger King," Shop 40, Plot 142, Phoenix Market City, Velachery Main Road, Velachery, Chennai","Phoenix Market City, Velachery","Burger, Fast Food, Beverages","Burgers,Mutton Burger,Chicken Fries,Chicken Whopper,Chicken Keema Burger,Mutton Whopper,Whopper Burger",500,3.9,963
https://www.zomato.com/chennai/hotel-al-buhari-vadapalani,Hotel Al Buhari," 81, Arcot Road, Opposite AVM Theater, Vadapalani, Chennai",Vadapalani,Street Food,"Shawarma,Chicken Grill,Biryani",200,3.8,873
https://www.zomato.com/chennai/madras-pavilion-itc-grand-chola-guindy,Madras Pavilion - ITC Grand Chola," ITC Grand Chola, 63, Mount Road, Guindy, Chennai","ITC Grand Chola, Guindy","North Indian, Chinese, Continental, Desserts","Chole,Breakfast Buffet,Salad,Waffles,Lunch Buffet,Fish,Filtered Coffee",4000,4.5,1222
https://www.zomato.com/chennai/rasavid-karapakkam,Rasavid," 160, Opposite Aravind Theater, Karapakkam, Chennai",Karapakkam,"Andhra, Hyderabadi, Chinese, North Indian, Biryani","Hyderabadi Dum Biryani,Prawn,Fry Prawns,Haleem,Dragon Chicken,Carrot Halwa,Vegetable Biryani",800,3.6,1356
https://www.zomato.com/chennai/madurai-kumar-mess-vadapalani,Madurai Kumar Mess," 165 & 167, 100 Feet Road, Vadapalani, Chennai",Vadapalani,"Chettinad, Chinese","Paratha,Mutton Chukka,Kola Urundai,Mutton Biryani,Mutton Kola,Kali Dosa,Omelette",350,4.1,683
https://www.zomato.com/chennai/kakada-ramprasad-sowcarpet,Kakada Ramprasad," 348/343, Ground Floor, Mint Street, Sowcarpet, Chennai",Sowcarpet,"Mithai, Street Food","Badam Milk,Chaat,Jalebi,Panipuri,Aloo Tikki,Pav Bhaji,Thali",450,4.4,831
https://www.zomato.com/chennai/eatza-pizza-nungambakkam,Eatza Pizza," 7, Jaganathan Road, Opposite Vijay TV Office, Nungambakkam, Chennai",Nungambakkam,"Pizza, Fast Food","Salad,Garlic Bread,Pasta,Brownie,Chicken Keema Pizza,Tomato Soup,Margarita",500,3.7,1049
https://www.zomato.com/chennai/bazaar-all-day-diner-grand-by-grt-hotels-t-nagar,Bazaar - All Day Diner - Grand by GRT Hotels," Grand by GRT Hotels, 120, Sir Thyagaraya Road, T. Nagar, Chennai",Grand by GRT Hotels,"North Indian, South Indian, Continental, Asian","Pizza,Pasta,Fish,Chaat,Momos,Biryani,Prawn",2500,4.6,926
https://www.zomato.com/chennai/delhi-highway-nungambakkam,Delhi Highway," Khader Nawaz Khan Road, Nungambakkam, Chennai",Nungambakkam,"North Indian, Beverages","Lassi,Thali,Dal Makhani,Naan,Paneer Tikka Masala,Shahi Tukda,Paratha",1200,4.1,974
https://www.zomato.com/wafobel,Waf O'Bel," 5/33, 13th Avenue, Harrington Road, Chetpet, Chennai",Chetpet,"Desserts, Beverages","Coffee,Hot Chocolate,Belgium Waffles,Tiramisu,Belgian Waffles,Apple Crumble,Cookie Crunch",400,4.5,1208
https://www.zomato.com/chennai/bombay-brasserie-adyar,Bombay Brasserie," Villa 77, 1st Main Road, Gandhinagar, Adyar, Chennai",Adyar,"North Indian, Maharashtrian, Modern Indian","Kulfi,Chur Chur Paratha,Roti,Biryani,Lassi,Tomato Soup,Rabri",1500,4.3,1238
https://www.zomato.com/chennai/haunted-anna-nagar-east,Haunted," 273, F13, New Number 71, 2nd Main Road, Anna Nagar East, Chennai",Anna Nagar East,"North Indian, Mughlai, Burmese, Beverages","Fish,Brownie,Haunted Fries,Prawn,Mango Payasam,Mutton Balls,Biryani",800,3.9,2132
https://www.zomato.com/chennai/va-pho-asian-canteen-gopalapuram,Va Pho - Asian Canteen," 73, Cathedral Road, Gopalapuram, Chennai",Gopalapuram,"Asian, Momos","Noodle,Mocktails,Beef Sate,Momos,Faluda,Tom Yum Soup,Chicken Satay",1400,4.5,972
https://www.zomato.com/chennai/the-good-spot-adyar,The Good Spot," 3A, Second Main Road, Kasturibai Nagar, Adyar, Chennai",Adyar,"Asian, Cafe, Continental","Pasta,Pizza,Mocktails,Chocolate Tart,French Fries,Potato Dumpling,Chicken Soup",600,4.2,783
https://www.zomato.com/chennai/arab-street-ashok-nagar,Arab Street," 101, 4th Avenue, Ward 133, Ashok Nagar, Chennai",Ashok Nagar,"Arabian, Biryani, Chinese, North Indian, Italian","Shawarma,Biryani,Chicken Grill,Charcoal Chicken,Kunafa,Chicken Shawarama,Butter Naan",800,4,1224
https://www.zomato.com/chennai/libarrel-1-mylapore,Libarrel," 195, Venkatachalam Street, Jagadambal Colony, Durgapuram, Mylapore, Chennai",Mylapore,"Continental, North Indian, Italian","Pizza,Cocktails,Pita Bread",1000,4.1,110
https://www.zomato.com/chennai/olive-and-basil-adyar,Olive and Basil," 26, Sardar Patel Road, Adyar, Chennai",Adyar,"Thai, Chinese, Continental, Momos, North Indian","Momos,Noodle,Dragon Prawn,Dumplings,Momo Platter,Corn Cornet,Thai Prik Potato",600,4.1,1002
https://www.zomato.com/chennai/shri-rajasthani-dhaba-anna-nagar-west,Shri Rajasthani Dhaba," C-40, 3rd Floor, 2nd Avenue, Opposite KFC,Anna Nagar West, Chennai",Anna Nagar West,Rajasthani,"Rajasthani Thali,Buttermilk,Roti,Paratha,Paan Ice Cream,Lassi,Rajwadi Thali",500,4.4,953
https://www.zomato.com/chennai/nair-mess-triplicane,Nair Mess," 22, Mohammed Abdullah 2nd Street, Opposite Chepauk Stadium, Chepauk, Triplicane, Chennai",Triplicane,"South Indian, Biryani","Fish Fry,Omelette,Vanjaram Fry,Masala Prawn,Sea Food,Fish Curry,Mutton Curry",200,4.3,953
https://www.zomato.com/chennai/cleos-grill-cafe-adyar,Cleo's Grill & Cafe," 115, 4th Avenue, Indra Nagar, Adyar, Chennai",Adyar,"Chinese, Continental, Steak, North Indian","Steak,Fish,Noodle,Chocolate Mousse,Chicken Grill,Mutton Balls,Phirni",1100,4.4,2533
https://www.zomato.com/chennai/cibo-ashok-nagar,Cibo," 82, Old 76, 4th Avenue, Ashok Nagar, Chennai",Ashok Nagar,"Continental, North Indian, Steak, Thai, Italian, Asian","Pasta,Pizza,Tender Coconut Souffle,Broccoli Soup,Chicken Steak,Fries,Tomato Soup",800,3.7,884
https://www.zomato.com/chennai/the-flying-elephant-park-hyatt-guindy,The Flying Elephant - Park Hyatt," Park Hyatt, 39, Velachery Road, Guindy, Chennai","Park Hyatt, Guindy","Turkish, Continental, Italian, North Indian, Asian, Thai, Salad","Tiramisu,Pizza,Cocktails,Salad,Pasta,Dal Makhani,Biryani",3500,4.4,1070
https://www.zomato.com/chennai/prems-graama-bhojanam-adyar,Prems Graama Bhojanam," 19, Sardar Patel Road, Next To GRT, Adyar, Chennai",Adyar,South Indian,"Buttermilk,Benne Dosa,Kulfi,Thatte Idli,Sweet Pongal,Pesarattu,Roti",300,4.7,1484
https://www.zomato.com/chennai/coco-jaunt-1728-anna-nagar-east,Coco Jaunt 1728," T2, 4th Main Road, Anna Nagar East, Chennai",Anna Nagar East,"Cafe, Fast Food","Sandwich,Pizza,Peri Peri Fries,Burgers,Barbeque Chicken,Cappuccino,Monster Shake",700,4.1,1185
https://www.zomato.com/chennai/punjab-grill-velachery,Punjab Grill," 142, UG 31, Upper Ground Floor, Phoenix Market City, Velachery Main Road, Velachery, Chennai",Velachery,North Indian,"Biryani,Butter Chicken,Naan,Roti,Lassi,Dal Makhani,Phirni",2700,4.4,1802
https://www.zomato.com/chennai/sigree-adyar,Sigree," 15, 1st Floor, Sardar Patel Road, Near Ramkay TVS Showroom, Adyar, Chennai",Adyar,North Indian,"Gulab Jamun,Jalebi,Fish,Biryani,Tandoori Chicken,Naan,Dal Makhani",1500,4,1015
https://www.zomato.com/chennai/lloyds-tea-house-gopalapuram,Lloyd's Tea House," 179, Lloyds Road, Gopalapuram, Chennai",Gopalapuram,"Cafe, Italian, European, Asian","Tea,Pasta,Sandwich,Pizza,Rainbow Cake,Caesar Salad,Burgers",1000,4.3,1400
https://www.zomato.com/chennai/velidis-ramapuram,Velidis," 3/88, Mount Poonamallee Road, Ramapuram, Chennai",Ramapuram,Andhra,"Chicken Guntur,Hyderabadi Biryani,Guntur Paneer,Andhra Biryani,Gongura Chicken,Chicken Biryani,Chicken Fry",500,4.1,684
https://www.zomato.com/chennai/crisp-cafe-nungambakkam,Crisp Cafe," 1, Kothari Road, Sterling Road, Opposite Sterling Club, Nungambakkam, Chennai",Nungambakkam,"Cafe, Fast Food","Sandwich,Hot Chocolate,Burgers,Pancakes,Fries,Fried Cheese,Pasta",1000,4.1,1076
https://www.zomato.com/chennai/jalpaan-nungambakkam,Jalpaan," 21, Opposite MRF Building, Greams Road, Nungambakkam, Chennai",Nungambakkam,"North Indian, Chinese, South Indian","Brownie,Pasta,Paan Shot,Mocktails,Potli Biryani,Naan,Nachos",1100,4.3,1343
https://www.zomato.com/chennai/tuscana-pizzeria-nungambakkam,Tuscana Pizzeria," 19, 3rd Street, Wallace Garden Road, Nungambakkam, Chennai",Nungambakkam,"Italian, Pizza","Pizza,Pasta,Tiramisu,Mushroom Soup,Panna Cotta,Garlic Bread,Minestrone Soup",1200,4,1321
https://www.zomato.com/chennai/sera-the-tapas-bar-restaurant-gopalapuram,Sera - The Tapas Bar & Restaurant," 71, Cathedral Road, Gopalapuram, Chennai",Gopalapuram,"Italian, Seafood, Finger Food","Cocktails,Pasta,Nachos,Steak,Mashed Potato,Martini,Sangria",1600,4.3,944
https://www.zomato.com/chennai/fazari-chromepet,Fazari," 15, CLC Works Road, Near Balaji Medical College, Chromepet",Chromepet,Arabian,"Shawarma,Brownie,Bbq Chicken,Faluda,Chicken Grill,Fried Rice,Chicken Tikka Roll",750,4,1160
https://www.zomato.com/chennai/haagen-dazs-nungambakkam,Haagen Dazs," 16/32, KNK Road, Nungambakkam, Chennai",Nungambakkam,Ice Cream,"Brownie,Hot Chocolate,Crepe,Raspberry Sorbet,Belgian Waffles,Pancakes,Coffee",800,4.4,917
https://www.zomato.com/chennai/animal-kingdom-adyar,Animal Kingdom," 44, 1st Main Road, Near Fortis Hospital, Adyar, Chennai",Adyar,"North Indian, Chinese, Continental, Thai, South Indian","Gulab Jamun,Momos,Elaneer Payasam,Prawn,Caramel Custard,Mutton Biryani,Chaat",1300,4,2698
https://www.zomato.com/chennai/rain-forest-adyar,Rain Forest," 41 & 42, 1st Main Road, Gandhi Nagar, Adyar, Chennai",Adyar,"North Indian, Chinese, Continental","Dragon Chicken,Naan,Noodle,Chicken Lollipop,Phuket Paneer,Phuket Fish,Sweet Corn Soup",700,4,1492
https://www.zomato.com/chennai/kovai-alankar-vilas-anna-nagar-east,Kovai Alankar Vilas," Ac 3, 2nd Avenue, Anna Nagar East, Chennai .",Anna Nagar East,South Indian,"Elaneer Payasam,Paratha,Mutton Chukka,Mutton Kola Urundai,Mutton Biryani,Kali Dosa,Nannari Sharbat",700,4.2,779
https://www.zomato.com/chennai/eden-besant-nagar,Eden," E37, 2nd Avenue, Besant Nagar, Chennai",Besant Nagar,"North Indian, Continental, Italian","Pasta,Corn Florentine,Lasagne,Naan,Paratha,Cheese Balls,Mushroom Crepe",750,4,896
https://www.zomato.com/chennai/pedrenos-mylapore,Pedreno's," 113/114, PS Sivaswami Salai, Mylapore, Chennai",Mylapore,"Continental, Italian, Mexican","Pizza,Gelato,Pasta,Coffee,Burgers,Steak,Tiramisu",1200,4.3,923
https://www.zomato.com/chennai/amadora-gourmet-ice-cream-sorbet-nungambakkam,Amadora Gourmet Ice Cream & Sorbet," 23, Wallace Garden, 3rd Street, Nungambakkam, Chennai",Nungambakkam,Desserts,"Sandwich,Gelato,Chocolate Icecreams,Watermelon Sorbet,Chocolate Brownie Ice Cream,Mango Sorbet,Hail Mary",500,4.6,1463
https://www.zomato.com/chennai/the-marina-nungambakkam,The Marina," 39, College Road, Nungambakkam, Chennai",Nungambakkam,"Seafood, North Indian, Chinese","Sea Food,Jumbo Prawns,Biryani,Fish Mango Curry,Calamari,Prawn,Paan Mojito",1600,4.5,1033
https://www.zomato.com/chennai/the-moon-and-sixpence-hablis-hotel-guindy,The Moon And Sixpence - Hablis Hotel," Hablis Hotel, 19, Guindy, Chennai","Hablis Hotel, Guindy","Irish, Finger Food","Beer,Nachos,Cocktails,Fish,Chicken Paprika,Salad,Mushroom Risotto",2500,4.4,1118
https://www.zomato.com/chennai/mcdonalds-velachery,McDonald's," 330/12, Grand Arcade, Dr Seetharaman Nagar, Velachery Tambaram Road, Velachery, Chennai",Velachery,"Burger, Fast Food","Burgers,Peri Peri Fries,French Fries,Maharaja Mac,Chicken Nuggets,Rice Bowl,Wings",500,3.8,643
https://www.zomato.com/chennai/twilight-take-out-nungambakkam,Twilight Take Out," 1, Park Side Street, Lake Area, Nungambakkam, Chennai",Nungambakkam,"North Indian, Chinese, Rolls, Continental, Biryani","Club Sandwich,Chicken Tikka Roll,Chicken Grill,Chicken Biryani,Noodle,Cheese Chicken Roll,Paneer Tikka Roll",350,3.8,871
https://www.zomato.com/chennai/kaidi-kitchen-mylapore,Kaidi Kitchen," 20/3, Bishop Wallers Avenue, Mylapore, Chennai",Mylapore,"Italian, Mexican, Chinese, Thai, North Indian, Salad","Pasta,Mocktails,Paneer Tikka,Cheese Balls,Brownie,Nachos,Spaghetti Carbonara",1500,4.1,2247
https://www.zomato.com/chennai/ratna-cafe-triplicane,Ratna Cafe," 255, Triplicane High Road, Triplicane, Chennai",Triplicane,South Indian,"Filtered Coffee,Idli Sambar,Pongal,Crispy Dosa,Vada,Masala Dosa,Plain Dosa",300,4.3,1053
https://www.zomato.com/chennai/pupil-besant-nagar,Pupil," 1&2, TNHB Complex, 4th Main Road, Besant Nagar, Chennai","TNHB Complex, Besant Nagar","Continental, Chinese, North Indian, Beverages","Burgers,Sandwich,Fries,Pasta,Big Boy Burger,Salad,Sizzler Brownie",650,4.1,820
https://www.zomato.com/chennai/shaack-anna-nagar-east,Shaack," F-36, KG Galaxy, 2nd Avenue, Above Fab India, Anna Nagar East, Chennai",Anna Nagar East,"Asian, Continental, Italian, Chinese, South Indian, Momos, Desserts, North Indian","Pasta,Burgers,Fish,Pizza,Tiramisu,Thai Crispy Chicken,Tom Yum Soup",900,4,1103
https://www.zomato.com/chennai/mash-resto-cafe-besant-nagar,Mash Resto Cafe," T 54 B, 1st Floor, Elliots Beach Road, Besant Nagar, Chennai",Besant Nagar,"Fast Food, Continental, Italian","Pasta,Burgers,Sandwich,Steak,Chicken Sizzler,Chicken Cordon Bleu,Chips",800,3.9,1407
https://www.zomato.com/chennai/us-101-be-a-sport-t-nagar,US 101 - Be-A-Sport," GLM Meridian Hotel, 80 A, Chevalier Sivaji Ganesan  Salai, South Boag Road, Near Nandanam Signal, T. Nagar, Chennai","GLM Meridian Hotel, T. Nagar","Continental, South Indian, Italian, North Indian, Asian, Kebab","Cocktails,Pizza,Nachos,Pasta,Burgers,Buffalo Wings,Fish",1350,4.1,892
https://www.zomato.com/chennai/salem-rr-briyani-unavagam-velachery,Salem RR Briyani Unavagam," 166, 100 Feet Road, Ganapathi Nagar, Velachery, Chennai",Velachery,"Biryani, South Indian, Chettinad, Seafood, Chinese, Fast Food","Chicken 65,Mutton Biryani,Tandoori Chicken,Chicken Biryani,Kothu Parotta,Brinjal Gravy,Paratha",550,3.9,928
https://www.zomato.com/chennai/big-bang-theory-bar-kitchen-kodambakkam,Big Bang Theory - Bar & Kitchen," Brown Star Boutique Hotel, 2/25, Dr. Ambedkar Road, Kodambakkam, Chennai",Kodambakkam,"American, Continental","Cocktails,Burgers,Beer,Fries,Pasta,Fish,Paneer Tikka",1500,4.1,1244
https://www.zomato.com/chennai/shakos-anna-nagar-east,Shakos," Shop GA, F27 Ground Floor, 2nd Avenue, Opp Manyavar Showroom, Anna Nagar East, Chennai",Anna Nagar East,"Beverages, Desserts, Momos","Nutty Nutella Waffle,Chocolate Waffles,Brownie,Death By Chocolate,Marshmellow Shake,Coffee Shake,Marshmallow",400,4.5,649
https://www.zomato.com/chennai/moonrakers-mahabalipuram,Moonrakers," 34, Othavadai Street, Next To Kamaraj Ayurvedic, Mahabalipuram, Chennai",Mahabalipuram,"Seafood, North Indian, Chinese, Continental, Italian","Sea Food,Fish,Calamari,Beer,Jumbo Prawns,Squid Fry,Fried Rice Chicken",700,3.7,1346
https://www.zomato.com/chennai/punjabi-nation-guindy,Punjabi Nation," 15, GST Road, Guindy, Chennai",Guindy,"North Indian, Chinese","Lassi,Roti,Naan,Butter Chicken,Paratha,Rabri,Matar Paneer",700,3.8,675
https://www.zomato.com/chennai/cream-centre-ra-puram,Cream Centre," 55, 2nd Main Road, Between Kaliappa Hospital and Park Sheraton, RA Puram, Chennai",RA Puram,"North Indian, Italian, Mexican","Nachos,Brownie,Pasta,Onion Rings,Paratha,Paneer Tikka,Cheese Balls",1600,4.3,1288
https://www.zomato.com/chennai/hamsa-adyar,Hamsa," New 40, Old 71A, B. Ramachandra Adithanar Road, 4th Main Road, Gandhi Nagar, Adyar, Chennai",Adyar,"North Indian, South Indian, Desserts","Gulab Jamun,Cheese Kurkuri,Tomato Shorba,Naan,Paneer Makhani,Shahi Tukda,Kulcha",1800,4.5,738
https://www.zomato.com/chennai/aasife-brothers-biriyani-centre-thuraipakkam,Aasife & Brothers Biriyani Centre," 5 & 3, Vinayagam Avenue, Okkiyam, Thuraipakkam, Chennai",Thuraipakkam,"North Indian, Chinese, Chettinad, Mughlai, Biryani","Biryani,Crab Lollypop,Tandoori Chicken,Mutton Sukha,Aasife Biriyani,Chicken 65,Chilli Chicken",850,2.8,1194
https://www.zomato.com/chennai/dragons-den-adyar,Dragon's Den," New 8/2, Old 5/2, MG Road, Adyar, Chennai",Adyar,"Chinese, Momos","Phuket Fish,Noodle,Dumplings,Chicken Dim Sum,Mango Pudding,Momos,Crackling Spinach",500,4.2,785
https://www.zomato.com/chennai/kailash-parbat-chetpet,Kailash Parbat," 9, Atop French Loaf,2nd Avenue, Harrington, Chetpet, Chennai",Chetpet,North Indian,"Chaat,Panipuri,Sandwich,Paneer Khurchan,Brownie,Paneer Tikka,Bhel Puri",600,4,886
https://www.zomato.com/chennai/kabab-corner-egmore,Kabab Corner," 12/1, Opposite Royal Enfield Showroom, Egmore, Chennai",Egmore,"Kebab, Rolls","Rolls,Beef Fry,Beef Steak,Chicken Kebab,Beef Seekh,Beef Kabab,Seekh Kebab",450,4.5,1034
https://www.zomato.com/chennai/starbucks-coffee-velachery,Starbucks Coffee," Upper Ground Floor, Phoenix Market city, Velachery Main Road, Velachery, Chennai","Phoenix Market City, Velachery","Cafe, Sandwich","Hot Chocolate,Coffee Hazelnut,Club Sandwich,Cappuccino,Caramel Frappe,Chocolate Cake,Cheesecake",700,4.2,854
https://www.zomato.com/chennai/dominos-pizza-thuraipakkam,Domino's Pizza," 148, 1st Floor, Best Towers, Rajiv Gandhi Salai, Opposite Cognizant Technology Solutions, Thuraipakkam, Chennai",Thuraipakkam,"Pizza, Fast Food","Peppy Paneer,Spicy Chicken,Mousse,Garlic Bread,Chocolava Cake,Cheese Burst Pizza",400,3.8,859
https://www.zomato.com/chennai/urban-spatula-anna-nagar-west,Urban Spatula," Plot 1633, 54, H-Block, Ground Floor, 13th Main Road, Anna Nagar West, Chennai",Anna Nagar West,"Continental, Seafood, Biryani, Italian, North Indian, Asian, Kebab","Burgers,Pasta,Fish,Chips,Fries,Salad,Mocktails",800,4.3,740
